100	11	31	0.00	2026-03-19 13:17:39.916
101	11	32	0.00	2026-03-19 13:17:39.916
102	11	33	0.00	2026-03-19 13:17:39.916
103	14	0	0.00	2026-03-19 13:17:39.916
104	14	1	0.00	2026-03-19 13:17:39.916
105	14	2	0.00	2026-03-19 13:17:39.916
106	14	3	1999900.00	2026-03-19 13:17:39.916
107	14	4	1999900.00	2026-03-19 13:17:39.916
108	14	5	2062900.00	2026-03-19 13:17:39.916
109	14	6	2062900.00	2026-03-19 13:17:39.916
110	14	7	2127800.00	2026-03-19 13:17:39.916
111	14	8	2127800.00	2026-03-19 13:17:39.916
112	14	9	2194800.00	2026-03-19 13:17:39.916
113	14	10	2194800.00	2026-03-19 13:17:39.916
114	14	11	2264000.00	2026-03-19 13:17:39.916
115	14	12	2264000.00	2026-03-19 13:17:39.916
116	14	13	2335300.00	2026-03-19 13:17:39.916
117	14	14	2335300.00	2026-03-19 13:17:39.916
118	14	15	2408800.00	2026-03-19 13:17:39.916
119	14	16	2408800.00	2026-03-19 13:17:39.916
120	14	17	2484700.00	2026-03-19 13:17:39.916
121	14	18	2484700.00	2026-03-19 13:17:39.916
122	14	19	2562900.00	2026-03-19 13:17:39.916
123	14	20	2562900.00	2026-03-19 13:17:39.916
124	14	21	2643700.00	2026-03-19 13:17:39.916
125	14	22	2643700.00	2026-03-19 13:17:39.916
126	14	23	2726900.00	2026-03-19 13:17:39.916
127	14	24	2726900.00	2026-03-19 13:17:39.916
128	14	25	2812800.00	2026-03-19 13:17:39.916
129	14	26	2812800.00	2026-03-19 13:17:39.916
130	14	27	2901400.00	2026-03-19 13:17:39.916
131	14	28	0.00	2026-03-19 13:17:39.916
132	14	29	0.00	2026-03-19 13:17:39.916
133	14	30	0.00	2026-03-19 13:17:39.916
134	14	31	0.00	2026-03-19 13:17:39.916
135	14	32	0.00	2026-03-19 13:17:39.916
136	14	33	0.00	2026-03-19 13:17:39.916
137	1	0	2184000.00	2026-03-19 13:17:39.916
138	1	1	2218400.00	2026-03-19 13:17:39.916
139	1	2	2218400.00	2026-03-19 13:17:39.916
140	1	3	2288200.00	2026-03-19 13:17:39.916
141	1	4	2288200.00	2026-03-19 13:17:39.916
142	1	5	2360300.00	2026-03-19 13:17:39.916
143	1	6	2360300.00	2026-03-19 13:17:39.916
144	1	7	2434600.00	2026-03-19 13:17:39.916
145	1	8	2434600.00	2026-03-19 13:17:39.916
146	1	9	2511300.00	2026-03-19 13:17:39.916
147	1	10	2511300.00	2026-03-19 13:17:39.916
148	1	11	2590400.00	2026-03-19 13:17:39.916
149	1	12	2590400.00	2026-03-19 13:17:39.916
150	1	13	2672000.00	2026-03-19 13:17:39.916
151	1	14	2672000.00	2026-03-19 13:17:39.916
152	1	15	2756200.00	2026-03-19 13:17:39.916
153	1	16	2756200.00	2026-03-19 13:17:39.916
154	1	17	2843000.00	2026-03-19 13:17:39.916
155	1	18	2843000.00	2026-03-19 13:17:39.916
156	1	19	2932500.00	2026-03-19 13:17:39.916
157	1	20	2932500.00	2026-03-19 13:17:39.916
158	1	21	3024900.00	2026-03-19 13:17:39.916
159	1	22	3024900.00	2026-03-19 13:17:39.916
160	1	23	3120100.00	2026-03-19 13:17:39.916
161	1	24	3120100.00	2026-03-19 13:17:39.916
162	1	25	3218400.00	2026-03-19 13:17:39.916
163	1	26	3218400.00	2026-03-19 13:17:39.916
164	1	27	3319800.00	2026-03-19 13:17:39.916
165	1	28	3319800.00	2026-03-19 13:17:39.916
166	1	29	3424300.00	2026-03-19 13:17:39.916
167	1	30	3424300.00	2026-03-19 13:17:39.916
168	1	31	3532200.00	2026-03-19 13:17:39.916
169	1	32	3532200.00	2026-03-19 13:17:39.916
170	1	33	3643400.00	2026-03-19 13:17:39.916
171	10	0	0.00	2026-03-19 13:17:39.916
172	10	1	0.00	2026-03-19 13:17:39.916
173	10	2	0.00	2026-03-19 13:17:39.916
174	10	3	2385000.00	2026-03-19 13:17:39.916
175	10	4	2385000.00	2026-03-19 13:17:39.916
176	10	5	2460100.00	2026-03-19 13:17:39.916
177	10	6	2460100.00	2026-03-19 13:17:39.916
178	10	7	2537600.00	2026-03-19 13:17:39.916
179	10	8	2537600.00	2026-03-19 13:17:39.916
180	10	9	2617500.00	2026-03-19 13:17:39.916
181	10	10	2617500.00	2026-03-19 13:17:39.916
182	10	11	2700000.00	2026-03-19 13:17:39.916
183	10	12	2700000.00	2026-03-19 13:17:39.916
184	10	13	2785000.00	2026-03-19 13:17:39.916
185	10	14	2785000.00	2026-03-19 13:17:39.916
